ROCO_80728,"Coronal T2-weighted magnetic resonance imaging of the right knee showing a large, hyperintense lesion in the right knee joint. The lesion is hyperintense in the T2-weighted image and is not seen in",Medial tibial cartilage segmented from a single sagittal slice of an MR image acquired from a healthy knee.
ROCO_06645,Chest X-ray showing a large right-sided pneumothorax.,Chest radiograph displaying extensive calcification of the aorta.
ROCO_18088,"Orthopantomogram showing the presence of a large, radiolucent lesion in the left mandible.",Pre-operative panoramic radiography.
ROCO_08799,CT scan of the chest showing a large mass in the right upper lobe.,"Computed tomography (CT) scan of the thorax demonstrating asbestos-related diffuse pleural thickening. Note the ""crow's feet"" or parenchymal bands which are clearly seen on the left, and the overall reduction in lung volume."
ROCO_28277,X-ray of the right foot showing a fracture of the proximal phalanx of the second metatarsal.,The defect in the tibia is managed with titanium cage packed with autologous bone graft. The construct is stabilized with a locking plate
ROCO_36627,CT scan of abdomen showing a large mass in the right kidney.,Hematoma after open right partial nephrectomy. Mass with attenuation of 60HU that extends from postoperative bed to the perinephric space.
ROCO_36199,CT scan of the chest showing a large mass in the right lower lobe.,Computed tomography scan of the chest showed presence of significant fat in the mediastinum surrounding the heart and other mediastinal structures.
ROCO_68567,"Axial T2-weighted magnetic resonance imaging of the left femur showing a large, well-defined, hyperintense lesion in the proximal femur. The lesion is located in the proximal femoral neck and is",MR angiography reveals tortuosity of the cerebral vessels with hairpin like bending.
ROCO_33482,Angiogram of the left coronary artery showing a large thrombus (arrows) in the left coronary artery. The thrombus is located in the left coronary artery (arrows) and is not located in the right coronary artery.,Coronary angiography image obtained just after stent placement in the right coronary artery showing the good revascularization of the artery.
ROCO_01529,CT scan of the abdomen showing a large mass in the right lower lobe of the liver.,CT-scan of the abdomen: This image shows an oval umbilical mass measured 2 cm.
ROCO_32829,"Ultrasonography of the right breast showing a large, well-defined, non-enhancing mass in the right breast. The mass is located in the right upper quadrant of the breast. The mass is not associated with any other mass or",Abductor hallucis muscle with cross-sectional area outlined.
ROCO_65837,Axial T2-weighted magnetic resonance imaging of the brain showing a large mass in the right temporal lobe.,(MRI.tif) – Postoperative MRI showing evidence of injury due to herniation.
ROCO_25380,Echocardiogram showing a large left ventricular mass (arrow) with a thickened wall (arrowhead).,Transthoracic echocardiogram done 10 years after patch repair of the subacute ventricular rupture (arrow).
ROCO_18058,CT scan of abdomen showing a large mass in the right kidney.,Large duodenal tumor with brisk contrast enhancement.
ROCO_21843,CT scan of the abdomen showing a large mass in the right lower quadrant.,Abdominal CT scan with intravenous contrast showed mild ascites and increased small bowel distention.
ROCO_26197,Ultrasound image of the right lower lobe of the heart showing an enlarged heart with an enlarged aorta and aortic valve.,Extrinsic compression of iliac vein by arterial aneurism.
ROCO_25403,CT scan of the abdomen showing a large mass in the right lower quadrant.,Axial fused PET-CT demonstrating FDG accumulation in a right middle lobe mass.
ROCO_39632,CT scan of abdomen showing a large mass in the right lower lobe of the liver.,Cystic nephroma: Computed tomography image.
ROCO_29926,CT scan of abdomen showing a large mass in the right lower quadrant.,Contrast-enhanced CT scan at level of iliac crests shows a low attenuation cyst overlying the anterosuperior portion of bladder with focal calcifications.
ROCO_60549,MRI of the pelvis showing a large mass in the right lower quadrant.,Coronal T2 weighted fat suppressed (STIR) view of the right hip joint. Two different signals in the femoral neck. The most proximal was similar to subtrochanteric and distal femoral intercondylar signal most possibly of vascular origin. The most distal lesion was less vascular.
ROCO_21237,MRI of the brain showing a large mass in the right temporal lobe.,MRI showing abnormal signal intensity involving the medial aspect of the right temporal lobe.
ROCO_65142,CT scan of the chest showing a large mass in the right lower lobe.,CT demonstrates left pneumo-haemothorax with subcutaneous emphysema.
ROCO_46187,MRI of the brain showing a large mass in the right temporal lobe.,"Post contrast magnetic resonance images demonstrates left temporoparietal tumour with heterogenous rim contrast enhancement. On the centre of the tumour, hypointense area indicates nectrotic component of the tumour. There is also obvious compression to lateral ventricular wall with prominent cerebral oedema."
ROCO_47144,Ultrasonography of the abdomen showing a large mass in the right kidney.,Ultrasonographic examination revealed bilaterally enlarged multicystic ovaries.
ROCO_55702,Postoperative chest X-ray showing a large pleural effusion.,Post surgery radiographic control.
ROCO_13077,Postoperative axial radiograph showing the implantation of the stent.,Lateral view of left vertebral angiogram demonstrating aneurysm (maximum diameter of 10 mm) located at the basilar bifurcation as high as the posterior clinoid process.
ROCO_07991,Angiogram of the left anterior descending artery. The arrow points to the location of the aneurysm.,Carotid arteries shrink in response to reduced blood flow (right artery).JUN HE AND WANG MIN
ROCO_22678,Chest X-ray showing a large left-sided pleural effusion (arrows).,Portable chest radiograph demonstrating a 4.4 cm mass at the right AV groove as a double density (white arrows) of the ascending aorta.
ROCO_65148,Computed tomography scan of the abdomen showing a large mass in the right lower lobe of the liver. The mass is hypodense and has a high signal intensity. The mass is not associated with any other mass or lesion. The mass,Axial image from CTA demonstrating a 3.9 cm aneurysm of the proximal aspect of the saphenous vein graft in the right AV groove (white arrow). Contrast opacification is seen in the lumen with mass effect on the adjacent native RCA (black arrow).
ROCO_11699,Computed tomography scan of the abdomen showing a large mass in the right kidney.,Axial image from CTA demonstrating a 3.9 cm aneurysm of the proximal aspect of the saphenous vein graft in the right AV groove (white arrow). Contrast opacification is seen in the lumen with mass effect on the adjacent native RCA (black arrow). Contrast can be seen extending anteriorly within an ulceration in the thrombosed portion of the aneurysm lumen (white arrowhead).
ROCO_60127,Computed tomography scan showing a large mass in the right parotid gland.,"On CT scan, there was a heterogeneous cystic mass at the radix and the cyst was continuous with a homogenous density at the nasal dorsum, which was first thought to be a silicone implant."
ROCO_33065,Axial T2-weighted magnetic resonance imaging of the brain showing a large mass in the right parietal lobe.,MRI revealed a large polypoid tumor mass eroding through the cribriform plate of the right ethmoid sinus into the cranial cavity.
ROCO_71993,"Ultrasonography of the liver showing a large, well-defined, hypoechoic mass in the right lobe of the liver.",Colour Doppler ultrasound image – variceal gonadal vein in left inguinal canal.
ROCO_62950,"Mammography showing a large, well-defined, well-defined, and well-defined, well-defined, and well-defined, well-defined, and well-defined, well-defined, and well-defined, well-defined",Initial screening mammography showing new multiple circumscribed breast lesions with axillary lymphadenopathy.
ROCO_46966,"CT scan of the abdomen showing a large, well-defined, hypodense mass in the right lower lobe of the liver. The mass is hypodense and has a high signal intensity. The mass is not associated with any other mass or","CT-scan. Axial 5 mm CT-slice after i.v. contrast admission. This slice shows an intra-abdominal situated stomach with nasogastric tube (1); esophagus with NGT (2); right-sided para-esophageal hernia with intraperitoneal fat (a), free-fluid (b) en free-air (c) (3); intra-peritoneal free-air (4)."
ROCO_48805,CT scan of abdomen showing a large mass in the right lower quadrant. The arrow indicates the mass. The arrowhead indicates the mass. The arrow indicates the mass. The arrow indicates the mass. The arrow indicates the mass. The arrow indicates,CT scan of abdomen showing pseudomyxoma peritonei with mucin septations (arrows).
ROCO_41650,CT scan of the abdomen showing a large mass in the right lower quadrant. The arrow indicates the mass. The arrowhead indicates the mass. The arrow indicates the mass. The arrow indicates the mass. The arrow indicates the mass. The arrow,CT scan of abdomen showing pseudomyxoma peritonei with scalloping of hepatic margin (arrows).
ROCO_77907,MRI of the lumbar spine showing a large lesion in the L5-S1 region.,Sagittal MRI of the lumbar spine showing diffuse gadolinium enhancement of the anterior roots.
ROCO_28756,"Axial CT scan showing a large mass in the right parotid gland. The mass is surrounded by a thin walled, hypodense, and hypodense mass of the right salivary gland. The hypodense mass is","The selected region used to assess CT number and noise, namely, the spinal cord, body of the first thoracic spine, and scalene muscle."
ROCO_17050,Chest X-ray showing a large left pleural effusion.,"Chest AP taken 40 minutes after the CO2 embolism shows newly developing bilateral extensive consolidations in the lungs, indicating pulmonary edema."
ROCO_15041,Chest CT scan showing a large mass in the right lower lobe.,Lung computed tomography showing cystic changes in the right lower lung.
ROCO_36089,Axial CT scan of the brain showing a large mass in the right parietal lobe. The mass is hypodense and has a high signal intensity. The mass is associated with a large intracranial hemorrhage. The intracran,Brain computed tomography scan of the patient on presentation.
ROCO_03153,The image of the lesion in the right kidney. The arrow points to the lesion.,Normal blood flow is present 40 days after disease's onset.
ROCO_79247,"Axial CT scan of the abdomen showing a large, well-defined, hypodense mass in the right kidney. The mass is located in the right renal pelvis and is associated with a large, well-defined, hypodense mass",CT scan showing large pyometra with intra-uterine contraceptive device in-situ.
ROCO_20783,Postoperative radiograph showing the implant in the distal end of the humerus. The implant is positioned in the proximal end of the humerus. The implant is positioned in the proximal end of the humerus. The,"Post-surgery radiographs of California sea lions with implanted life history transmitters. (A) Dorsoventral view of single transmitter in animal CSL6018, a 66 kg female – the tag has a size of approximately three vertebrae. (B) Lateral view of single transmitter in CSL6018. (C) Dorsoventral view of dual transmitters in animal CSL6053, a 195 kg male. The tags have a size of approximately two vertebrae."
ROCO_17998,Axial CT scan showing a large mass in the right parotid gland.,Postoperative brain computed tomography scan 6 weeks after abscess drainage and antibiotic therapy confirms obvious shrinkage of cavities and exvacuum ventriculomegaly.
ROCO_17742,Lateral thoracic X-ray showing a large mass in the right lower lobe of the lung.,Plain abdominal x-ray. Distended small bowel loops consistent with small bowel obstruction.
ROCO_77907,MRI of the lumbar spine showing a large lesion in the L5-S1 region.,Sagittal MRI of the lumbar spine showing diffuse gadolinium enhancement of the anterior roots.
ROCO_28756,"Axial CT scan showing a large mass in the right parotid gland. The mass is surrounded by a thin walled, hypodense, and hypodense mass of the right salivary gland. The hypodense mass is","The selected region used to assess CT number and noise, namely, the spinal cord, body of the first thoracic spine, and scalene muscle."
ROCO_17050,Chest X-ray showing a large left pleural effusion.,"Chest AP taken 40 minutes after the CO2 embolism shows newly developing bilateral extensive consolidations in the lungs, indicating pulmonary edema."
ROCO_15041,Chest CT scan showing a large mass in the right lower lobe.,Lung computed tomography showing cystic changes in the right lower lung.
ROCO_36089,Axial CT scan of the brain showing a large mass in the right parietal lobe. The mass is hypodense and has a high signal intensity. The mass is associated with a large intracranial hemorrhage. The intracran,Brain computed tomography scan of the patient on presentation.
ROCO_03153,The image of the lesion in the right kidney. The arrow points to the lesion.,Normal blood flow is present 40 days after disease's onset.
ROCO_79247,"Axial CT scan of the abdomen showing a large, well-defined, hypodense mass in the right kidney. The mass is located in the right renal pelvis and is associated with a large, well-defined, hypodense mass",CT scan showing large pyometra with intra-uterine contraceptive device in-situ.
ROCO_20783,Postoperative radiograph showing the implant in the distal end of the humerus. The implant is positioned in the proximal end of the humerus. The implant is positioned in the proximal end of the humerus. The,"Post-surgery radiographs of California sea lions with implanted life history transmitters. (A) Dorsoventral view of single transmitter in animal CSL6018, a 66 kg female – the tag has a size of approximately three vertebrae. (B) Lateral view of single transmitter in CSL6018. (C) Dorsoventral view of dual transmitters in animal CSL6053, a 195 kg male. The tags have a size of approximately two vertebrae."
ROCO_17998,Axial CT scan showing a large mass in the right parotid gland.,Postoperative brain computed tomography scan 6 weeks after abscess drainage and antibiotic therapy confirms obvious shrinkage of cavities and exvacuum ventriculomegaly.
ROCO_17742,Lateral thoracic X-ray showing a large mass in the right lower lobe of the lung.,Plain abdominal x-ray. Distended small bowel loops consistent with small bowel obstruction.
ROCO_59187,Chest X-ray showing a large left pleural effusion (arrows) and a large left pleural effusion (arrowhead) with a small right pleural effusion (arrow). The right pleural effusion is not shown.,Celiac angiogram shows an irregular parenchymal defect in the hepatic dome (arrows) and a huge hypovascular area that is displacing the right lobe: this suggests subcapsular hematoma (arrowheads).
ROCO_30790,Chest X-ray showing a large left pleural effusion. The arrow indicates the location of the pleural effusion.,"Portable roentogram obtained shortly after the acute onset of chest pain, tachypnea, and desaturation. Significant pneumothorax is evident (white arrow). Multiple attempts at needle decompression were performed without success prior to chest tube insertion."
ROCO_73091,CT scan of the abdomen showing a large mass in the right kidney.,"A 44-year-old-man with type II hydatid cyst of the left kidney. After albendazole therapy, detached germinal membranes are seen within the cyst as low signal intensity linear structures on coronal T2-weighted spin-echo MRI (white arrow)."
ROCO_31235,CT scan of abdomen showing a large mass in the right lower lobe of the liver.,MR imaging sequence with T2-weighted transversal. Imaging shows a hypointense signal originating in the peripheral region (arrow) and a dominant component associated with a hyperintense signal (*).
ROCO_13893,Chest X-ray showing bilateral infiltrates with a large mass in the right lower lobe.,HRCT scan obtained with lung window shows diffuse peribronchovascular thickening and small nodules bilaterally. There are also nodules in the fissures and interlobular septal thickening.
ROCO_40299,"CT scan of the abdomen showing a large, well-defined, hypodense mass in the right lower quadrant. The mass is hypodense and has a high density. The arrow indicates the mass. The arrowhead indicates the mass.",Abdominal CT (computed tomography) shows questionable wall thickening in proximal T-colon without gross mesocolic extension but with left paraaortic lymph node enlargement.
ROCO_30979,Abdominal X-ray showing a large mass in the right lower quadrant.,Barium upper gastrointestinal study shows a large submucosal tumor noted in gastric angle without mucosal ulceration (black arrows).
ROCO_60515,Anterior-posterior view of the anterior chamber of the right eye showing the posterior chamber of the right eye with the posterior chamber of the right eye showing the posterior chamber of the right eye. The posterior chamber of the right eye is seen,Tracheoscopic image of postoperative subglottic stenosis.
ROCO_24442,Chest X-ray showing a large right pleural effusion.,At the time of admission. Huge amount of pleural effusion in the left lung and the deviation of the heart and the trachea were noted.
ROCO_13099,Echocardiography showing a large left ventricular mass (arrow) with a thickened wall (arrowhead) and a thickened mitral valve (arrow). The mitral valve is dilated and the left ventricular mass is enlarged,"Magnified transesophageal echocardiographic image, in the longitudinal plane at 87°. A cystic mass protrudes into the right atrium, and is attached to the atrial septum near the orifice of the inferior vena cava. Contrast with intravenous injection of agitated saline provided a clearer delineation of the mass. IVC, inferior vena cava; M, mass; RA, right atrium."
ROCO_70362,X-ray of the right ankle showing a large calcaneal fracture.,Deformity from fracture of the third lower part of leg. Same case as Fig. 3.
ROCO_74359,X-ray of the right hip showing a large cyst in the femoral neck.,Deformity from fracture at the third upper part of the right femur.
ROCO_14701,X-ray of the pelvis showing a large mass in the right femoral neck.,Deformity from Coxa vara.
ROCO_50389,CT scan of abdomen showing a large mass in the right lower lobe.,CT scan showing an adherent structure which compressing the right ventricle.
ROCO_70629,"CT scan of abdomen showing a large, well-defined, hypodense lesion in the right kidney (arrow). The lesion is located in the right kidney parenchyma and is associated with a large, well-defined, hyp","(a). Axial CT image at the level of the superior mesenteric artery origin, where the 3rd part of the duodenum crosses anterior to the spine. The start of the intussusception is seen as a fluid filled structure, to the left of the midline at the DJF (arrow). More anteriorly lie further components of the intussusception (asterisk) (shown to be one contiguous mass on consecutive images). (b) Axial CT image at the level of the lower poles of the kidneys. The layers of the intussusception are clearly visualised, with fluid trapped between them (arrows). The superior mesenteric vessels are displaced to the left side and appear twisted, reminiscent of a small bowel volvulus (asterisk). The bowel wall is thickened and enhances poorly, in keeping with ischaemia. The ascending and descending limbs of the colon are seen lying posteriorly adjacent to the kidneys, and separate from the intussusception (c) Axial CT image at a more caudal level. Layers of fat are seen trapped within the intussusceptum (arrows)."
ROCO_75355,Axial T2-weighted magnetic resonance imaging of the brain shows a hyperintense lesion in the left temporal lobe (arrow). The lesion is located in the left temporal lobe and is associated with a diffuse enhancement of the left temporal,Axial MR image (T1 with fat saturation). An isointense to brain and optic nerve (arrow) lesion which produces exopthalmos. The lesion appears as marked widening along the path of the optic nerve but there is no intracranial extension.
ROCO_66809,"Axial T2-weighted magnetic resonance imaging of the brain showing a large, hyperintense lesion in the right temporal lobe. The lesion is hyperintense in the sagittal plane and is associated with a hyperintense les",Axial MR image (T2 with fat saturation). The lesion is slightly hyperintense to the optic nerve (arrow).
ROCO_59336,X-ray of the abdomen showing a large mass in the right lower quadrant.,Abdominal x-ray showing denture causing small bowel obstruction.
ROCO_29173,Axial CT scan of the brain showing a large mass in the right parotid gland (arrows). The mass is located in the posterior part of the right parotid gland (A) and is associated with a mass in the right,"Dose distribution for parotid gland sparing IMRT in Gy, tumor dose 70 Gy. The objective for the parotid gland was set to a mean dose below 26 Gy. A: spared parotid gland, mean dose below 26 Gy, B: sacrified parotid gland, mean dose above 26 Gy."
ROCO_22395,"MRI of the right shoulder showing a large, well-defined, heterogeneous, hyperintense lesion in the right shoulder.","MRI, preoperative: Cystic lesion of the proximal femur."
ROCO_15366,CT scan of chest showing a large mass in the right lower lobe.,Computed tomography scan of the thorax.
ROCO_73651,Chest X-ray showing a large left-sided pleural effusion.,"Initial chest X-ray: fracture of left 8th, 9th and 10th ribs (arrow)."
ROCO_50647,Postoperative lateral view of the patient.,Initial lateral cephalometric radiograph.
ROCO_41039,Postoperative radiograph of the spine.,Postoperative lateral radiograph taken 5 years after surgery. Thoracic kyphosis angle was reduced to 10.1°.
ROCO_19524,"Lateral radiograph of the thorax showing a large, well-defined, and well-defined, hypodense mass in the right thoracic cavity.",Anteroposterior radiograph of the same patient taken 8 years after surgery. The main thoracic curve was 28.1° and the lumbar curve was 25.7°. Coronal alignment was well maintained.
ROCO_37362,Postoperative radiograph showing the fusion of the vertebral bodies.,Anteroposterior radiograph of the patient taken 5 years after surgery. The thoracic curve was 7.8° and the lumbar curve was 27.7°. Increase of vertebral tilt in distal segments is notable.
ROCO_53517,"CT scan of the abdomen showing a large, well-defined, hypodense lesion in the right lower lobe of the liver. The lesion is located in the right lower lobe of the liver. The lesion is hypodense and",Abdominal CT scan showing liver lesion.
ROCO_16072,CT scan of the chest showing a large mass in the right lung.,"CT scan showed a hyperluscent, hyper extended lobe attenuated but intact pattern of organized vascularity."
ROCO_00258,"Panoramic radiograph showing the presence of a single-lobed, radiolucency lesion in the left mandible. The lesion is located in the mandibular anterior foramen. The lesion is located in the",Bileteral styloid process elongation in a subject on a panoramic radiography.
ROCO_10004,"A corneal angiogram showing a large, well-defined, central, non-angiogenic lesion in the left eye.",C: ICG early phase of the right eye. The central choroidal vasculature is blurred because of the PED. Stippled fluorescence seen at nasal edge of PED
ROCO_19258,"Axial CT scan showing a large, well-defined, hypodense lesion in the right parotid gland. The lesion is located in the posterior part of the gland and is surrounded by a thickened, hypodense,",MRI of the neck showing a heterogeneously enhancing soft tissue lesion involving the root of neck
ROCO_61730,"Axial CT scan of the pelvis showing a large, well-defined, hypodense mass (arrow) in the right pelvic region. The mass is located in the right pelvic cavity and is not associated with any other lesions. The mass","Computed tomographic images of selected orbital roof lesions where the intraoperative use of the video-endoscope is a useful adjunct, b) Langerhans cell histiocytosis (eosinophilic granuloma) involving the left superolateral orbital roof (arrow)"
ROCO_23905,"Axial T2-weighted magnetic resonance imaging of the pelvis showing a large, well-defined, hyperintense lesion in the right lower quadrant. The lesion is located in the posterior aspect of the right hip joint.",CT scan of the orbit-axial and coronal images showing air seen as hypodensities (white arrows) within the left orbit
ROCO_26961,Echocardiogram showing a large left ventricular mass. The mass is located in the left atrium and is not associated with any other cardiac abnormalities. The mass is not associated with any other cardiac abnormalities. The mass is not associated with,Left ventricular long-axis view of showing an marked left ventricular wall thicknesses and asymmetrical septal hypertrophy.
ROCO_49400,MRI of the cervical spine showing a large lesion in the cervical spine.,Axial MRI of the cervical spine revealed an elongated ossification of the frontal planes of the vertebral bodies.
ROCO_38015,Angiogram showing a large left anterior descending artery with a large left anterior descending artery aneurysm.,Angiogram showing the patient's large hepatic artery aneurysm.
ROCO_21035,Postoperative radiograph of the right hip.,Image intensifier film to show disimpaction of broken screw from bone.
ROCO_50290,Preoperative radiograph of the patient showing the presence of the radiolucent lesion in the left maxillary sinus.,Periapical radiograph of the geminated incisors.
ROCO_16234,"Preoperative radiograph of the right knee showing a large, well-defined, non-healing, non-healing, non-healing, non-healing, non-healing, non-healing, non-he",Arthroscopic photograph showing normal lateral meniscus.
ROCO_66115,CT scan of the chest showing a large mass in the right lower lobe.,MR Urography (18 November 2008) showed mild to moderate left hydronephrosis; cortical thinning of right kidney with marked hydronephrosis.
ROCO_67880,CT scan of the chest showing a large mass in the right lower lobe.,"A cystic lesion 4 cm in diameter revealed by computed tomography in the posterior segment of the upper lobe of the right lung and multiple lesions neighboring the former, some of which were cystic and others solid (largest was 2 cm in diameter)."
ROCO_18367,Transesophageal echocardiogram showing a large left ventricular mass (arrow) with a thickened wall (arrowhead).,Image from parasternal long-axis view. The arrow indicates the hiatal hernia.
ROCO_03350,Echocardiogram showing a large left ventricular mass (arrow) with a thickened wall (arrowhead).,Image from apical 4-chamber view. The arrow indicates the hiatal hernia.
ROCO_25651,Lateral radiograph of the pelvis showing a large mass in the right lower quadrant.,AXR on day 2 – Sharp foreign body has progressed to the hepatic flexure.
ROCO_74187,Lateral radiograph of the pelvis showing a large mass in the right lower quadrant.,AXR on day 3 – showing no further evidence of the FB.
ROCO_36264,"CT scan of the abdomen showing a large, well-defined, hypodense lesion in the right kidney. The lesion is located in the right kidney and is associated with a large, well-defined, hypodense lesion in","Axial view of Computed Tomography (CT), which revealed 13 × 12 × 16 cm right-sided ill-defined soft tissue mass involving the ascending colon."
ROCO_03538,CT scan of abdomen showing a large mass in the right kidney.,CT scan. No evidence of tumor activity is demonstrated. Localization of intraabdominal organs is adequate.
ROCO_37796,Axial CT scan showing a large mass in the right parotid gland.,Axial section of Gadolinium-enhanced T1-weighted MRI demonstrated an annular sac from S1 level to the most caudal region of the dural sac.
ROCO_02120,Chest X-ray showing a large left-sided pleural effusion.,Infiltration over bilateral lung fields.
ROCO_26214,MRI brain showing bilateral subcortical hypoplasia with hypoplastic right temporal lobe.,"Brain magnetic resonance imaging (T2 weighted image, sagittal view) of case 2 demonstrates the occipital dermal sinus, inracranial sinus tract, and midline posterior fossa cystic mass."
ROCO_28536,Chest X-ray showing a large left pleural effusion.,CXR with right lower lobe infiltrate.
ROCO_65159,Angiogram of the left anterior descending artery. The arrow indicates the location of the lesion.,Coronary angiography performed at left anterior oblique projection shows that the middle LAD returns to normal during diastole.
ROCO_74027,"Ultrasound of the abdomen showing a large, well-defined, hypoechoic mass in the right lower quadrant.",Retained placental products 2 days post CS.
ROCO_78903,CT scan of the abdomen showing a large mass in the right lower lobe of the liver.,47-year-old man with traumatic small bowel perforation.Transverse CT image shows small air bubble (arrow) at anterior abdominal surface. Presence of air is more clearly seen on CT image with wide window setting.
ROCO_58551,"CT scan of the abdomen showing a large, well-defined, hypodense lesion in the right kidney. The lesion is located in the right kidney and is associated with a large, well-defined, hypodense lesion in",37-year-old woman with perforated gastric ulcer.Focal defect in lesser curvature of gastric body is caused by deep ulcer (arrow) associated with surrounding mural thickening. Note small air bubble (arrowhead) on anterior peritoneal surface of liver.
ROCO_53172,"CT scan of abdomen showing a large mass in the right kidney. The mass is surrounded by a thin walled, hypodense, and hypodense mass in the right kidney. The hypodense mass is associated with a large, hyp",68-year-old woman with perforation of posterior wall of gastric body and this complicates endoscopic submucosal dissection.Transverse CT image shows free air (arrow) in lesser sac. Large quantity of free air (arrowheads) anterior to stomach is also seen.
ROCO_17088,Preoperative radiograph of the patient showing the presence of the radiolucent lesion in the left mandibular first molar.,Periapical radiograph showing a maxillary right lateral incisor with double dens invaginatus.
ROCO_41363,Angiogram showing a large left anterior descending artery with a large left anterior descending artery aneurysm.,"DS Angiography 6 weeks post trauma (RCCA, RICA)."
ROCO_65476,"Axial T2-weighted magnetic resonance imaging of the left femoral head showing a large, hyperintense lesion in the femoral head. The lesion is hyperintense in the T2-weighted image and is also","CT scan showing the same lesion as in the X-ray, with doubtful calcification inside(white arrow head)."
ROCO_06180,Chest X-ray showing a large left-sided pleural effusion.,Chest radiograph showing a soft lobular paracardiac shadow in right pericardiophrenic angle.
ROCO_06616,X-ray of the abdomen showing a large mass in the right lower quadrant.,Case 2 – Hydatid cyst head of pancreas-upper GI contrast using barium shows pressure effect of the cyst on the duodenum.
ROCO_72662,Ultrasonography of the abdomen showing a large mass in the right lower quadrant.,"Ultrasonography performed on 61-year-old female with medullary thyroid carcinoma.Transverse scan shows 18 mm, solid, ovoid to round, hypoechoic nodule with smooth border. This nodule was classified as indeterminate."
ROCO_40692,CT scan of the chest showing a large mass in the right upper lobe.,Right aortic arch (RAA) with aberrant left subclavian artery in 52-year-old-woman with dysphagia is presented. Axial image shows aneurysmal Kommerell's diverticulum (KD) with 4 cm diameter.
ROCO_10944,Postoperative MRI showing complete resolution of the lesion.,Coronal MRI imaging showed significant calvarial/facial and mandibular hyperostosis.
ROCO_25621,Axial CT scan of the brain showing a large mass in the right parietal lobe.,Brain Computed Tomography performed 24 h after first surgical intervention.
ROCO_80657,"Angiogram of the left coronary artery showing a large, thickened, and dilated left coronary artery.",Coronary angiography revealing RCA free of thrombus.
ROCO_36680,Chest X-ray showing a large right pneumothorax.,Chest X-ray revealing a pneumomediastinum
ROCO_10618,Axial CT scan showing a large mass in the right parotid gland.,CT scan of the neck demonstrating air in the soft tissue of the neck and a small amount of extravasation of contrast material in the right posterior nasopharynx
ROCO_35909,Axial CT scan showing a large mass in the right maxillary sinus.,"Complete disruption of the facial complex from the cranium, consistent with LeFort I, II and III fractures"
ROCO_63425,Chest X-ray showing bilateral pleural effusion and pleural effusion with a large pleural effusion in the right lower lobe.,Chest X-ray revealed nasogastric tube inserted into right main stem bronchus
ROCO_18460,Endoscopic retrograde cholangiopancreatography showing a large mass in the right lobe of the pancreas.,Curettage under fluoroscopic control
ROCO_71555,Postoperative radiograph of the right hip. The screws are visible in the acetabulum.,Case 1: extended ZESPOL fixator after additional fracture was sustained during in-bed patient care. Apparently healthy femoral neck
ROCO_29825,X-ray of the hip joint showing a large mass in the femoral neck.,Magnified view of the femoral neck region (same radiogram as in Fig. 4)—apparently healthy femoral neck
ROCO_73867,Postoperative radiograph of the right hip. The right femoral head is shown with a metal rod and a metal plate. The metal rod is placed in the femoral neck and the metal plate is placed in the femoral head. The metal,Case 2: iatrogenic femoral neck fracture
ROCO_58251,CT scan of abdomen showing a large mass in the right lower quadrant.,CT after 5 cycles of neoadjuvant chemotherapy with 5-FU. T = tumor; L = residual precaval lymph node.
ROCO_34596,MRI of the brain showing a large mass in the right temporal lobe.,"Typical MRI scan changes in prolactinomas adenoma. Coronal T1-weighted postcontrast MRI scan at left and right, obtained in Patient 2, a 27-year-old woman who presented with prolactinomas adenomas and amenorrhea-galactorrhea 4 years before undergoing MASEP GKRS. An asymmetrically enhancing mass lesion is seen in the sella turcia with extension to bilateral internal carotid artery. Patient 2's serum prolactin level was 183.7 ng/ml. The patient was treated with MASEP GKRS twice because of the huge volume of the mass. The second MASEP GKRS was performed 1 year after the first one. The tumor was treated separately with the lower and upper part in order to protect the optic chiasma. MRI was performed for treatment planning. 25 Gy defined to the 50% isodose line is used to cover the lower part of the pituitary tumor in the first treatment, and 18 Gy defined to the 50% isodose line is used to cover the upper part of the pituitary tumor in the second time."
ROCO_76218,Transesophageal echocardiogram showing a large left ventricular mass.,"Well-defined hyperechoic small renal mass with hypoechoic rim and intratumoral cystic area, confirmed with pathologic analysis as renal cell carcinoma."
ROCO_49107,"CT scan of the abdomen showing a large, well-defined, non-enhancing mass in the right lower quadrant.",Papillary renal cell carcinoma. Contrast-enhanced CT shows small homogeneous mass that is mild and less enhanced than renal parenchyma does.
ROCO_02604,CT scan of the abdomen showing a large mass in the right lower lobe of the liver. The mass is hypodense and has a high signal intensity. The CT scan shows a large mass in the right lower lobe of the liver. The mass,Neck CT scan showing a well-defined and highly contrast enhanced tumor between the right common carotid artery (CCA) and the right thyroid lobe (RTL)
ROCO_13693,"Ultrasonography of the liver showing a large, well-defined, non-enhancing mass in the right lobe of the liver. The mass is located in the right lobe of the liver and is not associated with any other organ. The liver","Short axis Power Doppler image showing the right common femoral artery (RCFA) and the non-compressible right femoral vein (RCFV), surrounded by hypoechogenic tissue consisting of perivascular hematoma, at first suspected to represent deep vein thrombosis (DVT)."
ROCO_12295,Echocardiography showing a large left ventricular mass with a large left atrial mass.,TEE image showing an ASD and the color coded Dopper visualizing the left-to-right shunt.
